Wavelength	Sensitivity
1.6456	1.57377e+16
1.6457	1.5737e+16
1.6458	1.57364e+16
1.6459	1.57357e+16
1.646	1.57351e+16
1.6461	1.57344e+16
1.6462	1.57338e+16
1.6463	1.57332e+16
1.6464	1.57326e+16
1.6465	1.5732e+16
1.6466	1.57314e+16
1.6467	1.57309e+16
1.6468	1.57303e+16
1.6469	1.57298e+16
1.647	1.57292e+16
1.6471	1.57281e+16
1.6472	1.57262e+16
1.6473	1.57243e+16
1.6474	1.57224e+16
1.6475	1.57204e+16
1.6476	1.57184e+16
1.6477	1.57163e+16
1.6478	1.57142e+16
1.6479	1.5712e+16
1.648	1.57098e+16
1.6481	1.57076e+16
1.6482	1.57053e+16
1.6483	1.5703e+16
1.6484	1.57006e+16
1.6485	1.56981e+16
1.6486	1.56957e+16
1.6487	1.56932e+16
1.6488	1.56906e+16
1.6489	1.5688e+16
1.649	1.56854e+16
1.6491	1.56827e+16
1.6492	1.56799e+16
1.6493	1.56772e+16
1.6494	1.56743e+16
1.6495	1.56715e+16
1.6496	1.56685e+16
1.6497	1.56656e+16
1.6498	1.56626e+16
1.6499	1.56595e+16
1.65	1.56564e+16
1.6501	1.56533e+16
1.6502	1.56501e+16
1.6503	1.56469e+16
1.6504	1.56436e+16
1.6505	1.56403e+16
1.6506	1.5637e+16
1.6507	1.56336e+16
1.6508	1.56301e+16
1.6509	1.56266e+16
1.651	1.56231e+16
1.6511	1.56195e+16
1.6512	1.56159e+16
1.6513	1.56122e+16
1.6514	1.56085e+16
1.6515	1.56047e+16
1.6516	1.56009e+16
1.6517	1.55971e+16
1.6518	1.55913e+16
1.6519	1.55853e+16
1.652	1.55792e+16
1.6521	1.5573e+16
1.6522	1.55667e+16
1.6523	1.55603e+16
1.6524	1.55537e+16
1.6525	1.5547e+16
1.6526	1.55402e+16
1.6527	1.55332e+16
1.6528	1.55261e+16
1.6529	1.55189e+16
1.653	1.55116e+16
1.6531	1.55041e+16
1.6532	1.54965e+16
1.6533	1.54888e+16
1.6534	1.5481e+16
1.6535	1.5473e+16
1.6536	1.54649e+16
1.6537	1.54567e+16
1.6538	1.54484e+16
1.6539	1.54399e+16
1.654	1.54313e+16
1.6541	1.54226e+16
1.6542	1.54137e+16
1.6543	1.54048e+16
1.6544	1.53957e+16
1.6545	1.53865e+16
1.6546	1.53771e+16
1.6547	1.53676e+16
1.6548	1.5358e+16
1.6549	1.53483e+16
1.655	1.53385e+16
1.6551	1.53285e+16
1.6552	1.53184e+16
1.6553	1.53082e+16
1.6554	1.52978e+16
1.6555	1.52873e+16
1.6556	1.52767e+16
1.6557	1.5266e+16
1.6558	1.52551e+16
1.6559	1.52441e+16
1.656	1.5233e+16
1.6561	1.52218e+16
1.6562	1.52104e+16
1.6563	1.51989e+16
1.6564	1.51864e+16
1.6565	1.51727e+16
1.6566	1.51588e+16
1.6567	1.51447e+16
1.6568	1.51304e+16
1.6569	1.51159e+16
1.657	1.51012e+16
1.6571	1.50863e+16
1.6572	1.50712e+16
1.6573	1.50559e+16
1.6574	1.50403e+16
1.6575	1.50246e+16
1.6576	1.50086e+16
1.6577	1.49925e+16
1.6578	1.49761e+16
1.6579	1.49596e+16
1.658	1.49428e+16
1.6581	1.49258e+16
1.6582	1.49086e+16
1.6583	1.48912e+16
1.6584	1.48736e+16
1.6585	1.48558e+16
1.6586	1.48378e+16
1.6587	1.48196e+16
1.6588	1.48012e+16
1.6589	1.47826e+16
1.659	1.47638e+16
1.6591	1.47447e+16
1.6592	1.47255e+16
1.6593	1.4706e+16
1.6594	1.46864e+16
1.6595	1.46665e+16
1.6596	1.46465e+16
1.6597	1.46262e+16
1.6598	1.46057e+16
1.6599	1.4585e+16
1.66	1.45641e+16
1.6601	1.4543e+16
1.6602	1.45217e+16
1.6603	1.45002e+16
1.6604	1.44785e+16
1.6605	1.44566e+16
1.6606	1.44345e+16
1.6607	1.44121e+16
1.6608	1.43896e+16
1.6609	1.43669e+16
1.661	1.43439e+16
1.6611	1.43205e+16
1.6612	1.42969e+16
1.6613	1.4273e+16
1.6614	1.42489e+16
1.6615	1.42246e+16
1.6616	1.42001e+16
1.6617	1.41754e+16
1.6618	1.41504e+16
1.6619	1.41253e+16
1.662	1.40999e+16
1.6621	1.40743e+16
1.6622	1.40485e+16
1.6623	1.40224e+16
1.6624	1.39962e+16
1.6625	1.39697e+16
1.6626	1.3943e+16
1.6627	1.39161e+16
1.6628	1.3889e+16
1.6629	1.38617e+16
1.663	1.38341e+16
1.6631	1.38064e+16
1.6632	1.37784e+16
1.6633	1.37502e+16
1.6634	1.37217e+16
1.6635	1.36931e+16
1.6636	1.36642e+16
1.6637	1.36352e+16
1.6638	1.36059e+16
1.6639	1.35764e+16
1.664	1.35466e+16
1.6641	1.35167e+16
1.6642	1.34865e+16
1.6643	1.34562e+16
1.6644	1.34256e+16
1.6645	1.33947e+16
1.6646	1.33637e+16
1.6647	1.33325e+16
1.6648	1.3301e+16
1.6649	1.32693e+16
1.665	1.32374e+16
1.6651	1.32053e+16
1.6652	1.3173e+16
1.6653	1.31404e+16
1.6654	1.31076e+16
1.6655	1.30747e+16
1.6656	1.30415e+16
1.6657	1.30085e+16
1.6658	1.29758e+16
1.6659	1.2943e+16
1.666	1.291e+16
1.6661	1.28768e+16
1.6662	1.28434e+16
1.6663	1.28099e+16
1.6664	1.27761e+16
1.6665	1.27422e+16
1.6666	1.27081e+16
1.6667	1.26739e+16
1.6668	1.26394e+16
1.6669	1.26048e+16
1.667	1.257e+16
1.6671	1.25351e+16
1.6672	1.24999e+16
1.6673	1.24646e+16
1.6674	1.24291e+16
1.6675	1.23934e+16
1.6676	1.23576e+16
1.6677	1.23216e+16
1.6678	1.22853e+16
1.6679	1.2249e+16
1.668	1.22124e+16
1.6681	1.21757e+16
1.6682	1.21387e+16
1.6683	1.21016e+16
1.6684	1.20644e+16
1.6685	1.20269e+16
1.6686	1.19893e+16
1.6687	1.19515e+16
1.6688	1.19135e+16
1.6689	1.18754e+16
1.669	1.1837e+16
1.6691	1.17985e+16
1.6692	1.17598e+16
1.6693	1.1721e+16
1.6694	1.16819e+16
1.6695	1.16427e+16
1.6696	1.16033e+16
1.6697	1.15637e+16
1.6698	1.1524e+16
1.6699	1.14841e+16
1.67	1.1444e+16
1.6701	1.14037e+16
1.6702	1.13632e+16
1.6703	1.13226e+16
1.6704	1.12837e+16
1.6705	1.12446e+16
1.6706	1.12055e+16
1.6707	1.11663e+16
1.6708	1.1127e+16
1.6709	1.10876e+16
1.671	1.10481e+16
1.6711	1.10084e+16
1.6712	1.09687e+16
1.6713	1.09289e+16
1.6714	1.0889e+16
1.6715	1.0849e+16
1.6716	1.08089e+16
1.6717	1.07687e+16
1.6718	1.07284e+16
1.6719	1.0688e+16
1.672	1.06476e+16
1.6721	1.0607e+16
1.6722	1.05663e+16
1.6723	1.05255e+16
1.6724	1.04846e+16
1.6725	1.04436e+16
1.6726	1.04026e+16
1.6727	1.03614e+16
1.6728	1.03201e+16
1.6729	1.02788e+16
1.673	1.02373e+16
1.6731	1.01957e+16
1.6732	1.01541e+16
1.6733	1.01123e+16
1.6734	1.00705e+16
1.6735	1.00285e+16
1.6736	9.98646e+15
1.6737	9.94431e+15
1.6738	9.90206e+15
1.6739	9.85972e+15
1.674	9.81727e+15
1.6741	9.77473e+15
1.6742	9.7321e+15
1.6743	9.68936e+15
1.6744	9.64653e+15
1.6745	9.6036e+15
1.6746	9.56057e+15
1.6747	9.51744e+15
1.6748	9.47422e+15
1.6749	9.4309e+15
1.675	9.38856e+15
1.6751	9.34727e+15
1.6752	9.30597e+15
1.6753	9.26467e+15
1.6754	9.22336e+15
1.6755	9.18205e+15
1.6756	9.14073e+15
1.6757	9.09941e+15
1.6758	9.05808e+15
1.6759	9.01674e+15
1.676	8.9754e+15
1.6761	8.93405e+15
1.6762	8.8927e+15
1.6763	8.85134e+15
1.6764	8.80997e+15
1.6765	8.7686e+15
1.6766	8.72722e+15
1.6767	8.68584e+15
1.6768	8.64445e+15
1.6769	8.60305e+15
1.677	8.56165e+15
1.6771	8.52025e+15
1.6772	8.47883e+15
1.6773	8.43741e+15
1.6774	8.39599e+15
1.6775	8.35456e+15
1.6776	8.31312e+15
1.6777	8.27168e+15
1.6778	8.23023e+15
1.6779	8.18878e+15
1.678	8.14732e+15
1.6781	8.10586e+15
1.6782	8.06439e+15
1.6783	8.02291e+15
1.6784	7.98143e+15
1.6785	7.93994e+15
1.6786	7.89844e+15
1.6787	7.85694e+15
1.6788	7.81544e+15
1.6789	7.77392e+15
1.679	7.73241e+15
1.6791	7.69088e+15
1.6792	7.64935e+15
1.6793	7.60782e+15
1.6794	7.56628e+15
1.6795	7.52473e+15
1.6796	7.48318e+15
1.6797	7.44425e+15
1.6798	7.40543e+15
1.6799	7.36671e+15
1.68	7.3281e+15
1.6801	7.2896e+15
1.6802	7.25119e+15
1.6803	7.2129e+15
1.6804	7.17471e+15
1.6805	7.13662e+15
1.6806	7.09864e+15
1.6807	7.06076e+15
1.6808	7.02299e+15
1.6809	6.98533e+15
1.681	6.94776e+15
1.6811	6.91031e+15
1.6812	6.87296e+15
1.6813	6.83571e+15
1.6814	6.79857e+15
1.6815	6.76153e+15
1.6816	6.7246e+15
1.6817	6.68778e+15
1.6818	6.65106e+15
1.6819	6.61444e+15
1.682	6.57793e+15
1.6821	6.54152e+15
1.6822	6.50522e+15
1.6823	6.46902e+15
1.6824	6.43293e+15
1.6825	6.39695e+15
1.6826	6.36107e+15
1.6827	6.32529e+15
1.6828	6.28962e+15
1.6829	6.25405e+15
1.683	6.21859e+15
1.6831	6.18324e+15
1.6832	6.14798e+15
1.6833	6.11284e+15
1.6834	6.0778e+15
1.6835	6.04286e+15
1.6836	6.00803e+15
1.6837	5.9733e+15
1.6838	5.93868e+15
1.6839	5.90417e+15
1.684	5.86976e+15
1.6841	5.83545e+15
1.6842	5.80125e+15
1.6843	5.76801e+15
1.6844	5.73579e+15
1.6845	5.70375e+15
1.6846	5.67188e+15
1.6847	5.6402e+15
1.6848	5.60869e+15
1.6849	5.57736e+15
1.685	5.54621e+15
1.6851	5.51524e+15
1.6852	5.48444e+15
1.6853	5.45382e+15
1.6854	5.42338e+15
1.6855	5.39312e+15
1.6856	5.36304e+15
1.6857	5.33313e+15
1.6858	5.30341e+15
1.6859	5.27386e+15
1.686	5.24449e+15
1.6861	5.21529e+15
1.6862	5.18628e+15
1.6863	5.15744e+15
1.6864	5.12878e+15
1.6865	5.1003e+15
1.6866	5.072e+15
1.6867	5.04387e+15
1.6868	5.01592e+15
1.6869	4.98816e+15
1.687	4.96056e+15
1.6871	4.93315e+15
1.6872	4.90592e+15
1.6873	4.87886e+15
1.6874	4.85198e+15
1.6875	4.82528e+15
1.6876	4.79876e+15
1.6877	4.77241e+15
1.6878	4.74625e+15
1.6879	4.72026e+15
1.688	4.69445e+15
1.6881	4.66882e+15
1.6882	4.64336e+15
1.6883	4.61808e+15
1.6884	4.59299e+15
1.6885	4.56807e+15
1.6886	4.54332e+15
1.6887	4.51876e+15
1.6888	4.49437e+15
1.6889	4.47017e+15
1.689	4.44609e+15
1.6891	4.42218e+15
1.6892	4.39846e+15
1.6893	4.3749e+15
1.6894	4.35153e+15
1.6895	4.32833e+15
1.6896	4.3053e+15
1.6897	4.28246e+15
1.6898	4.25979e+15
1.6899	4.23729e+15
1.69	4.21497e+15
1.6901	4.19283e+15
1.6902	4.17086e+15
1.6903	4.14907e+15
1.6904	4.12745e+15
1.6905	4.10601e+15
1.6906	4.08475e+15
1.6907	4.06366e+15
1.6908	4.04274e+15
1.6909	4.02201e+15
1.691	4.00145e+15
1.6911	3.98106e+15
1.6912	3.96086e+15
1.6913	3.94082e+15
1.6914	3.92097e+15
1.6915	3.90129e+15
1.6916	3.88178e+15
1.6917	3.86245e+15
1.6918	3.8433e+15
1.6919	3.82433e+15
1.692	3.80552e+15
1.6921	3.7869e+15
1.6922	3.76845e+15
1.6923	3.75018e+15
1.6924	3.73208e+15
1.6925	3.71416e+15
1.6926	3.69642e+15
1.6927	3.67885e+15
1.6928	3.66145e+15
1.6929	3.64424e+15
1.693	3.6272e+15
1.6931	3.61033e+15
1.6932	3.59364e+15
1.6933	3.57713e+15
1.6934	3.56079e+15
1.6935	3.54463e+15
1.6936	3.52784e+15
1.6937	3.51038e+15
1.6938	3.49302e+15
1.6939	3.47577e+15
1.694	3.45862e+15
1.6941	3.44159e+15
1.6942	3.42466e+15
1.6943	3.40784e+15
1.6944	3.39113e+15
1.6945	3.37452e+15
1.6946	3.35803e+15
1.6947	3.34164e+15
1.6948	3.32536e+15
1.6949	3.30918e+15
1.695	3.29312e+15
1.6951	3.27716e+15
1.6952	3.26131e+15
1.6953	3.24556e+15
1.6954	3.22993e+15
1.6955	3.2144e+15
1.6956	3.19898e+15
1.6957	3.18366e+15
1.6958	3.16846e+15
1.6959	3.15336e+15
1.696	3.13837e+15
1.6961	3.12349e+15
1.6962	3.10872e+15
1.6963	3.09405e+15
1.6964	3.07949e+15
1.6965	3.06504e+15
1.6966	3.05069e+15
1.6967	3.03646e+15
1.6968	3.02233e+15
1.6969	3.00831e+15
1.697	2.99439e+15
1.6971	2.98059e+15
1.6972	2.96689e+15
1.6973	2.9533e+15
1.6974	2.93981e+15
1.6975	2.92644e+15
1.6976	2.91317e+15
1.6977	2.90001e+15
1.6978	2.88696e+15
1.6979	2.87402e+15
1.698	2.86118e+15
1.6981	2.84845e+15
1.6982	2.83583e+15
1.6983	2.82232e+15
1.6984	2.80887e+15
1.6985	2.79549e+15
1.6986	2.78217e+15
1.6987	2.76893e+15
1.6988	2.75574e+15
1.6989	2.74262e+15
1.699	2.72957e+15
1.6991	2.71659e+15
1.6992	2.70367e+15
1.6993	2.69081e+15
1.6994	2.67802e+15
1.6995	2.6653e+15
1.6996	2.65264e+15
1.6997	2.64005e+15
1.6998	2.62752e+15
1.6999	2.61506e+15
1.7	2.60266e+15
1.7001	2.59033e+15
1.7002	2.57807e+15
1.7003	2.56587e+15
1.7004	2.55374e+15
1.7005	2.54167e+15
1.7006	2.52967e+15
1.7007	2.51773e+15
1.7008	2.50586e+15
1.7009	2.49406e+15
1.701	2.48232e+15
1.7011	2.47064e+15
1.7012	2.45904e+15
1.7013	2.44749e+15
1.7014	2.43602e+15
1.7015	2.42461e+15
1.7016	2.41326e+15
1.7017	2.40198e+15
1.7018	2.39077e+15
1.7019	2.37962e+15
1.702	2.36854e+15
1.7021	2.35752e+15
1.7022	2.34657e+15
1.7023	2.33568e+15
1.7024	2.32486e+15
1.7025	2.31411e+15
1.7026	2.30342e+15
1.7027	2.2928e+15
1.7028	2.28224e+15
1.7029	2.27157e+15
1.703	2.26077e+15
1.7031	2.25002e+15
1.7032	2.23932e+15
1.7033	2.22867e+15
1.7034	2.21807e+15
1.7035	2.20752e+15
1.7036	2.19702e+15
1.7037	2.18657e+15
1.7038	2.17617e+15
1.7039	2.16583e+15
1.704	2.15553e+15
1.7041	2.14528e+15
1.7042	2.13508e+15
1.7043	2.12494e+15
1.7044	2.11484e+15
1.7045	2.10479e+15
1.7046	2.0948e+15
1.7047	2.08485e+15
1.7048	2.07496e+15
1.7049	2.06511e+15
1.705	2.05532e+15
1.7051	2.04557e+15
1.7052	2.03588e+15
1.7053	2.02623e+15
1.7054	2.01664e+15
1.7055	2.00709e+15
1.7056	1.9976e+15
1.7057	1.98816e+15
1.7058	1.97876e+15
1.7059	1.96942e+15
1.706	1.96013e+15
1.7061	1.95088e+15
1.7062	1.94169e+15
1.7063	1.93255e+15
1.7064	1.92346e+15
1.7065	1.91442e+15
1.7066	1.90542e+15
1.7067	1.89648e+15
1.7068	1.88759e+15
1.7069	1.87875e+15
1.707	1.86996e+15
1.7071	1.86122e+15
1.7072	1.85253e+15
1.7073	1.84389e+15
1.7074	1.8353e+15
1.7075	1.82676e+15
1.7076	1.81832e+15
1.7077	1.80993e+15
1.7078	1.80159e+15
1.7079	1.7933e+15
1.708	1.78506e+15
1.7081	1.77688e+15
1.7082	1.76875e+15
1.7083	1.76067e+15
1.7084	1.75265e+15
1.7085	1.74467e+15
1.7086	1.73675e+15
1.7087	1.72888e+15
1.7088	1.72106e+15
1.7089	1.7133e+15
1.709	1.70558e+15
1.7091	1.69792e+15
1.7092	1.69031e+15
1.7093	1.68275e+15
1.7094	1.67525e+15
1.7095	1.6678e+15
1.7096	1.6604e+15
1.7097	1.65305e+15
1.7098	1.64575e+15
1.7099	1.63851e+15
1.71	1.63132e+15
1.7101	1.62418e+15
1.7102	1.61709e+15
1.7103	1.61005e+15
1.7104	1.60307e+15
1.7105	1.59614e+15
1.7106	1.58926e+15
1.7107	1.58243e+15
1.7108	1.57566e+15
1.7109	1.56894e+15
1.711	1.56226e+15
1.7111	1.55565e+15
1.7112	1.54908e+15
1.7113	1.54257e+15
1.7114	1.5361e+15
1.7115	1.5297e+15
1.7116	1.52334e+15
1.7117	1.51703e+15
1.7118	1.51078e+15
1.7119	1.50458e+15
1.712	1.49843e+15
1.7121	1.49233e+15
1.7122	1.48593e+15
1.7123	1.4792e+15
1.7124	1.47248e+15
1.7125	1.46579e+15
1.7126	1.45912e+15
1.7127	1.45248e+15
1.7128	1.44585e+15
1.7129	1.43925e+15
1.713	1.43267e+15
1.7131	1.42611e+15
1.7132	1.41957e+15
1.7133	1.41305e+15
1.7134	1.40655e+15
1.7135	1.40008e+15
1.7136	1.39363e+15
1.7137	1.3872e+15
1.7138	1.38079e+15
1.7139	1.3744e+15
1.714	1.36803e+15
1.7141	1.36169e+15
1.7142	1.35537e+15
1.7143	1.34907e+15
1.7144	1.34279e+15
1.7145	1.33653e+15
1.7146	1.33029e+15
1.7147	1.32408e+15
1.7148	1.31788e+15
1.7149	1.31171e+15
1.715	1.30556e+15
1.7151	1.29943e+15
1.7152	1.29333e+15
1.7153	1.28724e+15
1.7154	1.28118e+15
1.7155	1.27513e+15
1.7156	1.26911e+15
1.7157	1.26312e+15
1.7158	1.25714e+15
1.7159	1.25118e+15
1.716	1.24525e+15
1.7161	1.23934e+15
1.7162	1.23345e+15
1.7163	1.22758e+15
1.7164	1.22173e+15
1.7165	1.2159e+15
1.7166	1.2101e+15
1.7167	1.20432e+15
1.7168	1.19855e+15
1.7169	1.19243e+15
1.717	1.18632e+15
1.7171	1.1802e+15
1.7172	1.1741e+15
1.7173	1.168e+15
1.7174	1.1619e+15
1.7175	1.15582e+15
1.7176	1.14973e+15
1.7177	1.14365e+15
1.7178	1.13758e+15
1.7179	1.13152e+15
1.718	1.12545e+15
1.7181	1.1194e+15
1.7182	1.11335e+15
1.7183	1.1073e+15
1.7184	1.10126e+15
1.7185	1.09523e+15
1.7186	1.0892e+15
1.7187	1.08318e+15
1.7188	1.07716e+15
1.7189	1.07115e+15
1.719	1.06514e+15
1.7191	1.05914e+15
1.7192	1.05315e+15
1.7193	1.04716e+15
1.7194	1.04117e+15
1.7195	1.03519e+15
1.7196	1.02922e+15
1.7197	1.02325e+15
1.7198	1.01729e+15
1.7199	1.01133e+15
1.72	1.00538e+15
1.7201	9.99436e+14
1.7202	9.93496e+14
1.7203	9.87561e+14
1.7204	9.81632e+14
1.7205	9.75708e+14
1.7206	9.6979e+14
1.7207	9.63877e+14
1.7208	9.5797e+14
1.7209	9.52068e+14
1.721	9.46172e+14
1.7211	9.40281e+14
1.7212	9.34396e+14
1.7213	9.28516e+14
1.7214	9.22642e+14
1.7215	9.17005e+14
1.7216	9.11622e+14
1.7217	9.06264e+14
1.7218	9.00931e+14
1.7219	8.95623e+14
1.722	8.90341e+14
1.7221	8.85084e+14
1.7222	8.79852e+14
1.7223	8.74645e+14
1.7224	8.69464e+14
1.7225	8.64308e+14
1.7226	8.59177e+14
1.7227	8.54072e+14
1.7228	8.48992e+14
1.7229	8.43937e+14
1.723	8.38908e+14
1.7231	8.33904e+14
1.7232	8.28925e+14
1.7233	8.23971e+14
1.7234	8.19043e+14
1.7235	8.1414e+14
1.7236	8.09262e+14
1.7237	8.04409e+14
1.7238	7.99582e+14
1.7239	7.9478e+14
1.724	7.90004e+14
1.7241	7.85252e+14
1.7242	7.80526e+14
1.7243	7.75825e+14
1.7244	7.7115e+14
1.7245	7.665e+14
1.7246	7.61875e+14
1.7247	7.57275e+14
1.7248	7.52701e+14
1.7249	7.48152e+14
1.725	7.43628e+14
1.7251	7.3913e+14
1.7252	7.34657e+14
1.7253	7.30209e+14
1.7254	7.25786e+14
1.7255	7.21389e+14
1.7256	7.17017e+14
1.7257	7.1267e+14
1.7258	7.08349e+14
1.7259	7.04052e+14
1.726	6.99782e+14
1.7261	6.95536e+14
1.7262	6.91494e+14
1.7263	6.87485e+14
1.7264	6.83508e+14
1.7265	6.79564e+14
1.7266	6.75653e+14
1.7267	6.71775e+14
1.7268	6.6793e+14
1.7269	6.64117e+14
1.727	6.60338e+14
1.7271	6.56591e+14
1.7272	6.52877e+14
1.7273	6.49195e+14
1.7274	6.45547e+14
1.7275	6.41931e+14
1.7276	6.38348e+14
1.7277	6.34798e+14
1.7278	6.3128e+14
1.7279	6.27796e+14
1.728	6.24344e+14
1.7281	6.20925e+14
1.7282	6.17539e+14
1.7283	6.14185e+14
1.7284	6.10864e+14
1.7285	6.07577e+14
1.7286	6.04321e+14
1.7287	6.01099e+14
1.7288	5.9791e+14
1.7289	5.94753e+14
1.729	5.91629e+14
1.7291	5.88538e+14
1.7292	5.8548e+14
1.7293	5.82454e+14
1.7294	5.79461e+14
1.7295	5.76502e+14
1.7296	5.73574e+14
1.7297	5.7068e+14
1.7298	5.67818e+14
1.7299	5.6499e+14
1.73	5.62194e+14
1.7301	5.5943e+14
1.7302	5.567e+14
1.7303	5.54002e+14
1.7304	5.51338e+14
1.7305	5.48706e+14
1.7306	5.46106e+14
1.7307	5.4354e+14
1.7308	5.40871e+14
1.7309	5.3809e+14
1.731	5.3533e+14
1.7311	5.32592e+14
1.7312	5.29875e+14
1.7313	5.27179e+14
1.7314	5.24504e+14
1.7315	5.21851e+14
1.7316	5.19219e+14
1.7317	5.16608e+14
1.7318	5.14018e+14
1.7319	5.1145e+14
1.732	5.08903e+14
1.7321	5.06377e+14
1.7322	5.03872e+14
1.7323	5.01389e+14
1.7324	4.98926e+14
1.7325	4.96486e+14
1.7326	4.94066e+14
1.7327	4.91667e+14
1.7328	4.8929e+14
1.7329	4.86934e+14
1.733	4.846e+14
1.7331	4.82286e+14
1.7332	4.79994e+14
1.7333	4.77723e+14
1.7334	4.75473e+14
1.7335	4.73245e+14
1.7336	4.71038e+14
1.7337	4.68852e+14
1.7338	4.66687e+14
1.7339	4.64544e+14
1.734	4.62421e+14
1.7341	4.6032e+14
1.7342	4.58241e+14
1.7343	4.56182e+14
1.7344	4.54145e+14
1.7345	4.52129e+14
1.7346	4.50134e+14
1.7347	4.48161e+14
1.7348	4.46208e+14
1.7349	4.44277e+14
1.735	4.42368e+14
1.7351	4.40479e+14
1.7352	4.38612e+14
1.7353	4.36766e+14
1.7354	4.34941e+14
1.7355	4.32988e+14
1.7356	4.31049e+14
1.7357	4.29126e+14
1.7358	4.27218e+14
1.7359	4.25324e+14
1.736	4.23446e+14
1.7361	4.21582e+14
1.7362	4.19734e+14
1.7363	4.179e+14
1.7364	4.16081e+14
1.7365	4.14278e+14
1.7366	4.12489e+14
1.7367	4.10715e+14
1.7368	4.08956e+14
1.7369	4.07212e+14
1.737	4.05483e+14
1.7371	4.03769e+14
1.7372	4.0207e+14
1.7373	4.00386e+14
1.7374	3.98716e+14
1.7375	3.97062e+14
1.7376	3.95423e+14
1.7377	3.93798e+14
1.7378	3.92189e+14
1.7379	3.90594e+14
1.738	3.89015e+14
1.7381	3.8745e+14
1.7382	3.859e+14
1.7383	3.84366e+14
1.7384	3.82846e+14
1.7385	3.81341e+14
1.7386	3.79851e+14
1.7387	3.78376e+14
1.7388	3.76916e+14
1.7389	3.75471e+14
1.739	3.74041e+14
1.7391	3.72626e+14
1.7392	3.71225e+14
1.7393	3.6984e+14
1.7394	3.6847e+14
1.7395	3.67114e+14
1.7396	3.65774e+14
1.7397	3.64448e+14
1.7398	3.63138e+14
1.7399	3.61842e+14
1.74	3.60561e+14
1.7401	3.59138e+14
1.7402	3.57563e+14
1.7403	3.55989e+14
1.7404	3.54417e+14
1.7405	3.52846e+14
1.7406	3.51276e+14
1.7407	3.49709e+14
1.7408	3.48142e+14
1.7409	3.46578e+14
1.741	3.45015e+14
1.7411	3.43453e+14
1.7412	3.41893e+14
1.7413	3.40335e+14
1.7414	3.38778e+14
1.7415	3.37223e+14
1.7416	3.35669e+14
1.7417	3.34117e+14
1.7418	3.32566e+14
1.7419	3.31017e+14
1.742	3.29469e+14
1.7421	3.27923e+14
1.7422	3.26379e+14
1.7423	3.24836e+14
1.7424	3.23295e+14
1.7425	3.21755e+14
1.7426	3.20217e+14
1.7427	3.1868e+14
1.7428	3.17145e+14
1.7429	3.15611e+14
1.743	3.14079e+14
1.7431	3.12549e+14
1.7432	3.1102e+14
1.7433	3.09493e+14
1.7434	3.07967e+14
1.7435	3.06443e+14
1.7436	3.0492e+14
1.7437	3.03399e+14
1.7438	3.01879e+14
1.7439	3.00361e+14
1.744	2.98845e+14
1.7441	2.9733e+14
1.7442	2.95817e+14
1.7443	2.94305e+14
1.7444	2.92795e+14
1.7445	2.91286e+14
1.7446	2.89779e+14
1.7447	2.88273e+14
1.7448	2.87026e+14
1.7449	2.8579e+14
1.745	2.84568e+14
1.7451	2.83357e+14
1.7452	2.82159e+14
1.7453	2.80973e+14
1.7454	2.798e+14
1.7455	2.78639e+14
1.7456	2.7749e+14
1.7457	2.76354e+14
1.7458	2.75229e+14
1.7459	2.74118e+14
1.746	2.73018e+14
1.7461	2.71932e+14
1.7462	2.70857e+14
1.7463	2.69795e+14
1.7464	2.68745e+14
1.7465	2.67707e+14
1.7466	2.66682e+14
1.7467	2.65669e+14
1.7468	2.64669e+14
1.7469	2.6368e+14
1.747	2.62705e+14
1.7471	2.61741e+14
1.7472	2.6079e+14
1.7473	2.59851e+14
1.7474	2.58925e+14
1.7475	2.58011e+14
1.7476	2.57109e+14
1.7477	2.5622e+14
1.7478	2.55343e+14
1.7479	2.54478e+14
1.748	2.53626e+14
1.7481	2.52786e+14
1.7482	2.51959e+14
1.7483	2.51143e+14
1.7484	2.5034e+14
1.7485	2.4955e+14
1.7486	2.48772e+14
1.7487	2.48006e+14
1.7488	2.47253e+14
1.7489	2.46511e+14
1.749	2.45783e+14
1.7491	2.45066e+14
1.7492	2.44362e+14
1.7493	2.43671e+14
1.7494	2.42832e+14
1.7495	2.41837e+14
1.7496	2.4084e+14
1.7497	2.39842e+14
1.7498	2.38843e+14
1.7499	2.37843e+14
1.75	2.36841e+14
1.7501	2.35839e+14
1.7502	2.34835e+14
1.7503	2.3383e+14
1.7504	2.32823e+14
1.7505	2.31816e+14
1.7506	2.30807e+14
1.7507	2.29797e+14
1.7508	2.28786e+14
1.7509	2.27774e+14
1.751	2.26761e+14
1.7511	2.25746e+14
1.7512	2.2473e+14
1.7513	2.23713e+14
1.7514	2.22695e+14
1.7515	2.21676e+14
1.7516	2.20655e+14
1.7517	2.19633e+14
1.7518	2.18611e+14
1.7519	2.17586e+14
1.752	2.16561e+14
1.7521	2.15534e+14
1.7522	2.14507e+14
1.7523	2.13478e+14
1.7524	2.12448e+14
1.7525	2.11416e+14
1.7526	2.10384e+14
1.7527	2.0935e+14
1.7528	2.08315e+14
1.7529	2.07279e+14
1.753	2.06242e+14
1.7531	2.05203e+14
1.7532	2.04164e+14
1.7533	2.03123e+14
1.7534	2.02081e+14
1.7535	2.01037e+14
1.7536	1.99993e+14
1.7537	1.98947e+14
1.7538	1.979e+14
1.7539	1.96852e+14
1.754	1.95803e+14
